Titolo,id_ristorante,Data,Target,Recensioni,Punteggio,Foto1,Foto2
Cucina tipica molisana superlativa,g1005746-d12398798,19 luglio 2023,friends,"Di passaggio in questa parte del Molise siamo stati a cena allo chalet casalpiano, ed è stata davvero una piacevole scoperta! Innanzitutto il proprietario Michele è eccezionale, ti accoglie con simpatia ed ironia! Del cibo che dire? Sapori veri, genuini e una qualità della materia prima  unica, il tutto sapientemente cucinato e con passione..starei qui a descrivere dettagliatamente ogni singola portata per fare capire la bontà della cucina ma impiegherei troppo tempo..provare per credere! Tornerò a fare visita non appena potrò!","Punteggio 5,0 su 5","",""
"Cucina tipica, passione e cortesia",g1007735-d3193425,31 agosto 2023,couples,"Ottima accoglienza, professionalità, passione e cortesia.
Cucina tipica con gusti autentici.
Abbiamo preso 1 antipasto, 1 primo e 2 ottime fritture di pesce; 1 dolce (cheesecake deliziosa alle pesche e melone); 2 caffé e 1 bottiglia di vino: totale 74€ con amaro offerto.","Punteggio 4,0 su 5","",""
Da 1/2 volta e basta.,g1007324-d3161656,14 febbraio 2024,couples,"Ieri siamo stati per la prima volta in questo locale, spinti dalla curiosità di cambiare e provare un'altro posto rispetto al nostro solito dove ci siamo trovati sempre bene. 
Nonostante la prenotazione ed il locale vuoto, solo una coppia arrivata qualche minuto prima era accomodata, ci hanno detto di aspettare ben 10 minuti, il motivo bho. Magari può sembrare insignificante questo dettaglio ma è il modo in cui è stato detto che ha fatto la differenza, tant'è che già stavamo per andarcene. Alla fine dopo un secondo tentativo di ingresso anticipato rispetto ai tempi richiesti, tutto senza pressioni e sempre con gentilezza, ci fanno accomodare. Il locale si presenta carino e molto caratteristico, la vista è spettacolare. Iniziamo ad ordinare e prendiamo un antipasto, due risotti, una bottiglia d'acqua. Il servizio è molto veloce ed il personale molto cortese, a parte il piccolo disappunto iniziale. Arriva l'antipasto di marinati molto buono e fresco, nonostante io sia molto scettica sul pesce crudo..ho voluto provare ed era molto buono. Poi arriva il risotto e li casca l'asino. Cottura al dente e ci può stare, cremina ok, ma i frutti di mare decisamente no, si sentiva tantissimo che non erano freschi, diciamo che abbiamo mangiato per fame e abbiamo sperato che non ci facessero male. Infine per coprire quel sapore rimasto in bocca abbiamo deciso di prendere un sorbetto, buono, ma ha dato la stangata finale al conto. 5 € di sorbetto sinceramente lo trovo un po' caro, poi ovviamente dipende tutto dalle aspettative e dalle abitudini altrui. 
Anche il coperto 2,50 € lo trovo un po' eccessivo, ma queste sono opinioni personali.
In sostanza per due e prendendo quello che abbiamo richiesto abbiamo pagato circa 70€, giusto o no, per noi in base alla qualità servita è stato eccessivo. 
Devo essere sincera, non ci ritorneremo.","Punteggio 2,0 su 5","",""
Da Brividi,g1015453-d2192624,24 agosto 2022,friends,"Una serata da incubo.
Pizze palesemente con basi precotte stile “Buitoni” (da tagliare con motosega) arrivate, come se non bastasse, con un ritardo di un’oretta circa.
Dolce imbarazzante…una “crostatina” di una consistenza simil cemento armato (anch’esso arrivato con un ritardo ingiustificato dato che il ristorante era ormai vuoto).
Unica nota positiva sono le patatine fritte (surgelate), per il resto un autentico disastro.
Conto di 35€ a testa, una vera e propria rapina a mano armata.
DA EVITARE.","Punteggio 1,0 su 5","",""
Da cestinare,g1007324-d6623424,30 agosto 2023,couples,"Piatti pessimi, peggio di una mensa aziendale. Antipasto recuperato in qualche modo e fritto bruciato del giorno prima. Alle mie lamentele mi è stato risposto di andare a parlare con il cuoco. Spero chiudano presto.","Punteggio 1,0 su 5","",""
Da dimenticare,g1006192-d3731404,24 agosto 2023,family,"Ristorantino esteticamente nella norma, servizio veloce visto che il menù è fisso e le preparazioni sono già pronte.  La materia prima è tutta surgelata (da non confondere con abbattuta) tranne le cozze che erano fresche e cotte bene anche se piccoline. 
Una buona rosa di antipasti sia cotti che crudi questi ultimi erano di taglia piccola ed il fritto di gamberettiniini era deleterio con gambero nero, nella norma il resto. Il piatto forte era senza dubbio il primo: 
Una raccolta di quasi tutto quello che ć era come antipasto, scarsamente distribuito e miscelato ad un sugo salato e dal sapore artificiale che nulla aveva a che vedere con uno spaghetto di mare.
La cottura della pasta era buona però.
Non abbiamo avuto nemmeno ľ opportunità di scegliere il primo, hanno fatto tutto loro.
Un consiglio: semplicemente due spaghetti con le cozze vi avrevvero salvato con manica larga rendendovi meglio la vita in cucina e guadagnando dei clienti al posto di perderli.
Il prezzo pagato a testa 55 euro non valeva la cena.
Avrei preferito un buon crudo, degno di essere chiamato tale ed un piatto di pasta con vongole fatta al momento bevande escluse ed allora 55 euro ben spesi.","Punteggio 1,0 su 5","",""
Da dimenticare,g1007324-d6623424,25 giugno 2023,family,"Trattano i clienti in base alle conoscenze, i prezzi del menù non sono aggiornati con quelli del sito quindi avrai un menù aumentato le pizze scarse di condimenti per il prezzo che si pagano lo sconsiglio vivamente.","Punteggio 1,0 su 5","",""
Da evitare,g1007324-d1751684,7 aprile 2024,couples,"Mai più! Escludendo la vista panoramica che si può godere dai tavoli posti nel balconcino, tutto il resto è da evitare. Se ti propongono un menù degustazione, tu pensi che sia il loro biglietto da visita per invogliarti a tornare.....ti rifilano cibo scadentissimo e riciclato. Purtroppo è  diventato quasi impossibile trovare un ristorante dove si mangia bene.","Punteggio 1,0 su 5","",""
Da favola!,g1005933-d12321282,3 settembre 2019,couples,"Ci hanno suggerito questo posticino incantevole, io e la mia ragazza siamo rimasti semplicemente incantati, posto suggestivo romantico ed elegante un mix che regala emozioni. Buon cibo, personale cortese, buona musica, completamente immerso nella natura. Consigliatissimo!!","Punteggio 5,0 su 5","",""
DA FIABA!,g1015346-d1868028,31 agosto 2023,friends,"Un ristorante da favola! Immersi nell'affascinante natura incontaminata, i sensi deliziati dalle splendide fontane zampillanti.. che regalano sensazioni uniche, totally relax, il tutto incastonato dalla gentilezza, qualità e professionalità nei servizi, alla Rosa dei Venti è come essere a casa, un grazie speciale al Sig. Ugo Merico e Consorte, Michela ed il simpaticissimo direttore di sala Sig.Tonino, ed ultimo ma non per importanza un ringraziamento allo Chef executive! Top!

Giancarlo Apollonio","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2a/37/11/0a/caption.jpg,""
Da incubo,g1006068-d7226427,3 dicembre 2021,family,"Una pizza così brutta , sottile e pure salata. Ho trovato un capello/pelo . Dopo a una lunga attesa ci portano queste meravigliose pizze . Non ci torno manco se mi pagano","Punteggio 1,0 su 5","",""
Da lavorarci su,g1007733-d2325587,20 settembre 2023,solo,"Senza infamia senza lode, un piatto semplice di spaghetti vongole e bottarga ampio un vino al calice, sorbetto e caffè . 
Diciamo che siamo nella media senza un particolare appunto. 
Servizio assolutamente da rivedere, per niente organizzato. 
Lavorarci su per migliorare in futuro.","Punteggio 3,0 su 5","",""
Da migliorare,g1005937-d2255659,14 maggio 2024,friends,"Locale bello , carbonara non male unica pecca da far notare :  sul menù  in alcune pietanze non ci stava specificato cosa contenevano  deve essere riportato perché  non si può mai sapere se qualcuno possa essere allergico","Punteggio 4,0 su 5","",""
"Da Nicoletta, buona cucina e buon vino, è come il paradiso sulla terra!",g1015997-d1911330,16 settembre 2023,family,"Prima voglioso di ritornare a gustare la cucina di Nicoletta. Poi, dopo averlo fatto, orgoglioso che il mondo veda il mio piacere.
Sarebbe bello che come dovrebbe essere giusto, le persone fossero consapevoli della fortuna che è capitata loro: in un luogo storico, ma sopratutto artistico, con le ""Chicche di Cala Moresca"" sull'Argentario, si è trasferito a Capalbio un ristorante che offre dei piatti di pesce cucinati con maestria, completamente rielaborati, per il godimento del nostro palato. Amici, in una zona abituata a cucina di terra, è arrivato il mare, con tutte le sue delizie culinarie, onore e plauso !!!","Punteggio 5,0 su 5","",""
Da non consigliare,g1007733-d1869627,21 agosto 2023,friends,"Location suggestiva, ti ritrovi sul mare. Locale elegante, servizio pessimo e scarsa organizzazione. Mancata coordinazione tra pizzeria e cucina, oltre 90minuti di attesa. Pizze nella media, carne pessima e, spiace dirlo, pane di almeno due giorni","Punteggio 1,0 su 5","",""
Da non consigliare,g1015453-d15056209,13 gennaio 2024,couples,"Cena  per due di cui un  agnello con patate da €16 tre noci di solo assa una tagliata cottura media arrivata ben cotta e un po' fredda con contorno di patate portato 10 minuti prima, contornato da un appunto   non accettato  con risposta ,dopo aver pagato, ""non posso vedere tutti i piatti che escono""con atteggiamento poco professionale.","Punteggio 1,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2b/36/85/f8/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-l/2b/36/85/8c/caption.jpg
Da non ripetere,g1006192-d4132396,4 ottobre 2019,friends,"3 coppie, sotto suggerimento del cameriere ordiniamo 3 menù degustazione dato che i piatti sarebbero stati abbondanti. Portate che avrebbero saziato a stento 3 persone anziché 6; apice all’arrivo del fritto misto che arriva al tavolo in un vassoio di circa 30cmx10cm sottolineando che conteneva la porzione di tutti e tre i menu degustazione. Ci accorgiamo che al tavolo accanto lo stesso vassoio era stato portato per un solo menù degustazione. 
Ci alziamo per pagare il conto ma il proprietario prende in mano la situazione e le ultime portate risultano normali.
Al conto, il vino che ci era stato suggerito come vino da 10€ a bottiglia, diventa vino da 20€ a bottiglia.
Unica nota positiva, per il poco che abbiamo mangiato era tutto molto buono.","Punteggio 1,0 su 5","",""
Da non ritornare,g1007324-d2093484,2 maggio 2024,couples,"Piatti poco abbondanti, nulla di particolare nelle loro portate. Se chiedi qualcosa più abbondante ti dicono no, personale poco gentile . Prezzo 40€ c.duno ,alto per quell che si è mangiato iniziando dagli antipasti scarsi, primi piatti nella norma ma poco gustosi, secondo piatti scarsissimi ( ho richiesto una frittura di calamari cerano due forchettate precise ) . Non consiglio e non ci ritorno","Punteggio 2,0 su 5","",""
Da non tornarci più,g1005933-d8329176,19 marzo 2023,friends,"Posto freddo sia come ambiente che persone,in tutti sensi, personale arrogante e maleducato ,pizza dura e poco condimento ,","Punteggio 1,0 su 5","",""
Da ordinare a casa,g1006192-d10355580,29 novembre 2020,friends,Temendo che su ordinazione il cibo variasse un po' ci siamo soppresi PEr non solo per il gusto ottimo ma abbiamo trovato più pesce con meno prezzo ed una di noi che non mangiava pesce si è trovata con un ottima pizza...da provare,"Punteggio 5,0 su 5","",""
Da prendere come esempio,g1007733-d2277403,22 aprile 2024,couples,"Lo volete un posto fighettino, con piatti da arte astratta e jazz in sottofondo? Bene, andate altrove. Qua si fa sul serio. All'ingresso una targhetta dice, in sardo, niente chiacchiere inutili. Si mangiano i piatti della vera tradizione sarda, da materie prime ottime e cucinate con sapienza. Si sta comodi, sia dentro che fuori. Si raggiunge facilmente senza perdersi nelle strade di campagna, ma la statale vicina non disturba. Si mangia tanto, si beve bene, si spende il giusto. Torneremo certamente, la prossima volta con tutta la famiglia e certamente di nuovo in coppia. Da prendere come esempio, veramente.","Punteggio 5,0 su 5","",""
Da provare,g1005972-d2188855,2 novembre 2023,couples,"Tutto perfetto, atmosfera curata, servizio eccellente, piatti della tradizione abbondanti. Qualità prezzo nella norma","Punteggio 5,0 su 5","",""
Da provare,g1006068-d1011772,9 gennaio 2024,couples,"Buon cibo, ambiente piacevole con illuminazione giusta, titolari e personale gentile ed efficiente, possibilità di parcheggio in zona in particolare la sera","Punteggio 4,0 su 5","",""
Da provare,g1006068-d14994590,29 settembre 2023,friends,"Ero andata 7anni fa per una cena e già mi piaceva, ieri sera è stato il top, anche se la gestione non era la stessa. Complimenti. Pochi piatti nel menù a base carne e pesce 🐟 cosa molto piacevole, per la scelta. Serviti con cura, personale disponibile e cordiale. Da ritornare.","Punteggio 5,0 su 5","",""
Da provare,g1006068-d3474562,6 marzo 2024,business,"locale ben attrezzato dove si può parlare tranquillamente e riservatamente;cibo molto buono,servizio veloce e gentile e gradevole,prezzi un pò alti,servizi puliti.","Punteggio 3,0 su 5","",""
Da provare,g1006192-d3337386,20 luglio 2023,family,"In una settimana trascorsa a Scoglitti,  uno dei pochissimi locali dove abbiamo potuto scegliere un primo e un secondo, evitando il menu degustazione che tutti i ristoranti propongono a Scoglitti.  Il locale è di livello, ottima materia prima, prezzi in linea con tutti gli altri ristoranti. Notevole la calamarata al ragù di tonno. Spettacolare la tagliata di pesce spada. Molto gradevole il dehors (se non fa caldo). Servizio attento. Unica pecca IMPERDONABILE: l'assenza di carta dei vini, nonostante la presenza di una quantità significativa di etichette. Mi sono dovuta alzare io per andare al frigorifero e scegliere il vino. La spiegazione (ridicola) che mi è stata fornita: la scelta dipende da quello che ci portano ... eh no, signor titolare, non stiamo parlando di pesce, il vino non ti arriva tutti i giorni e tu sai bene cosa hai acquistato ...
A parte questo, in questo ristorante si mangia molto bene e lo consiglio vivamente.","Punteggio 4,0 su 5","",""
Da provare,g1007734-d12806132,5 maggio 2024,friends,"Piatti ricercati, ottimo rqpporto qualità prezzo, consigliato vivamente. Ottima accoglienza. Consigliato a pranzo","Punteggio 5,0 su 5","",""
Da provare,g1009281-d2242617,4 gennaio 2024,friends,"Non conoscevo questo ristorante che si è dimostrato molto buono. Il servizio è ottimo, con il proprietario molto simpatico, accogliente, premuroso e professionale. I piatti hanno tutti una bella presentazione e sono buoni. Parcheggio molto vicino.","Punteggio 4,0 su 5","",""
Da provare,g1015453-d2077014,9 agosto 2023,friends,"Senza dubbio il ristorante migliore a lanciano, personale accogliente ed efficiente, qualità superlativa, l'attesa tra i pasti è quasi inesistente, dotati di qr code, menù online.
Inoltre il locale è molto bello, super consigliato.","Punteggio 5,0 su 5","",""
Da provare assolutamente,g1005972-d10746837,4 maggio 2024,friends,"Consigliatissimo! Cibo veramente buono con un ottimo rapporto qualità/prezzo.
Inoltre il personale è molto gentile e disponibile.
Torneremo sicuramente","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2c/0f/10/be/caption.jpg,https://media-cdn.tripadvisor.com/media/photo-l/2c/0f/10/bf/caption.jpg
Da provare assolutamente,g1007324-d6616734,28 febbraio 2024,couples,"Questo ristorante è perfetto per una cena romantica a lume di candela , dai tavoli frontali si può godere di una vista spettacolare , il cibo è qualcosa di speciale sul serio , su tutte consiglio la caponata il cous cous e la tagliata di tonno .","Punteggio 5,0 su 5",https://media-cdn.tripadvisor.com/media/photo-l/2b/86/51/6c/caption.jpg,""
